"ID","Name","Position","League","type","positionGroup"
656896,"Emmanuel Rivera","3B",NA,FALSE,"Infield"
593423,"Frankie Montas","P",NA,FALSE,"Pitcher"
641820,"Trey Mancini","1B/DH/OF",NA,FALSE,"Utility"
543877,"Christian Vázquez","C",NA,FALSE,"Infield"
642152,"Lou Trivino","P",NA,FALSE,"Pitcher"
670912,"Johan Oviedo","P",NA,FALSE,"Pitcher"
664948,"Anthony Misiewicz","P",NA,FALSE,"Pitcher"
664076,"Garrett Cleavinger","P",NA,FALSE,"Pitcher"
593160,"Whit Merrifield","2B/OF",NA,FALSE,"Utility"
656353,"Tucker Davidson","P",NA,FALSE,"Pitcher"
595956,"Cam Gallagher","C",NA,FALSE,"Infield"
664119,"Austin Allen","C",NA,FALSE,"Infield"
641656,"Ian Hamilton","P",NA,FALSE,"Pitcher"
647315,"Zach Pop","P",NA,FALSE,"Pitcher"
543257,"Robbie Grossman","OF",NA,FALSE,"Outfield"
571510,"Matthew Boyd","P",NA,FALSE,"Pitcher"
669016,"Brandon Marsh","OF",NA,FALSE,"Outfield"
663378,"Thomas Szapucki","P",NA,FALSE,"Pitcher"
456713,"Matt Bush","P",NA,FALSE,"Pitcher"
664029,"Mark Mathias","2B/OF",NA,FALSE,"Utility"
641816,"Tyler Mahle","P",NA,FALSE,"Pitcher"
519222,"Austin Romine","C",NA,FALSE,"Infield"
571875,"Jake Lamb","3B",NA,FALSE,"Infield"
656756,"Jordan Montgomery","P",NA,FALSE,"Pitcher"
664056,"Harrison Bader","OF",NA,FALSE,"Outfield"
666160,"Mickey Moniak","OF",NA,FALSE,"Outfield"
592789,"Noah Syndergaard","P",NA,FALSE,"Pitcher"
665742,"Juan Soto","OF",NA,FALSE,"Outfield"
543333,"Eric Hosmer","1B",NA,FALSE,"Infield"
605242,"Michael Fulmer","P",NA,FALSE,"Pitcher"
669952,"Mitch White","P",NA,FALSE,"Pitcher"
657697,"Vinny Nittoli","P",NA,FALSE,"Pitcher"
656541,"Sam Hilliard","OF",NA,FALSE,"Outfield"
668721,"Payton Henry","C",NA,FALSE,"Infield"
669256,"Nick Solak","2B",NA,FALSE,"Infield"
657024,"Erik Swanson","P",NA,FALSE,"Pitcher"
641786,"Kyle Lewis","OF",NA,FALSE,"Outfield"
656257,"Jeff Brigham","P",NA,FALSE,"Pitcher"
621028,"Kevin Newman","2B/SS",NA,FALSE,"Utility"
664294,"Dauri Moreta","P",NA,FALSE,"Pitcher"
622694,"Elieser Hernández","P",NA,FALSE,"Pitcher"
665625,"Elvis Peguero","P",NA,FALSE,"Pitcher"
676083,"Janson Junk","P",NA,FALSE,"Pitcher"
660829,"Hoy Park","2B",NA,FALSE,"Infield"
543939,"Kolten Wong","2B",NA,FALSE,"Infield"
641729,"Joe Jiménez","P",NA,FALSE,"Pitcher"
444489,"Manny Piña","C",NA,FALSE,"Infield"
661388,"William Contreras","C",NA,FALSE,"Infield"
666205,"Kyle Muller","P",NA,FALSE,"Pitcher"
669221,"Sean Murphy","C",NA,FALSE,"Infield"
680911,"Owen Miller","1B/2B",NA,FALSE,"Utility"
656582,"Connor Joe","1B/OF",NA,FALSE,"Utility"
543510,"James McCann","C",NA,FALSE,"Infield"
666619,"Gregory Santos","P",NA,FALSE,"Pitcher"
662139,"Daulton Varsho","OF",NA,FALSE,"Outfield"
666971,"Lourdes Gurriel Jr.","OF",NA,FALSE,"Outfield"
650331,"Lewin Díaz","1B",NA,FALSE,"Infield"
476595,"Lucas Luetge","P",NA,FALSE,"Pitcher"
663527,"Tyler Nevin","1B/3B",NA,FALSE,"Utility"
642201,"Eli White","OF",NA,FALSE,"Outfield"
656811,"Ryan O'Hearn","1B/DH",NA,FALSE,"Utility"
676632,"Bligh Madris","1B/OF",NA,FALSE,"Utility"
657272,"Erich Uelmen","P",NA,FALSE,"Pitcher"
623437,"Justin Topa","P",NA,FALSE,"Pitcher"
665019,"Kody Clemens","1B",NA,FALSE,"Infield"
665155,"Nick Maton","2B/3B",NA,FALSE,"Utility"
642397,"Gregory Soto","P",NA,FALSE,"Pitcher"
663837,"Matt Vierling","OF",NA,FALSE,"Outfield"
628708,"Yunior Marte","P",NA,FALSE,"Pitcher"
500743,"Miguel Rojas","SS",NA,FALSE,"Infield"
657756,"Connor Seabold","P",NA,FALSE,"Pitcher"
650333,"Luis Arraez","1B/2B",NA,FALSE,"Utility"
641154,"Pablo López","P",NA,FALSE,"Pitcher"
657031,"Josh Taylor","P",NA,FALSE,"Pitcher"
572191,"Michael A. Taylor","OF",NA,FALSE,"Outfield"
598264,"Matt Barnes","P",NA,FALSE,"Pitcher"
668709,"JJ Bleday","OF",NA,FALSE,"Outfield"
640462,"A.J. Puk","P",NA,FALSE,"Pitcher"
605155,"Colten Brewer","P",NA,FALSE,"Pitcher"
663992,"Richard Lovelady","P",NA,FALSE,"Pitcher"
614179,"José Ruiz","P",NA,FALSE,"Pitcher"
656986,"Bennett Sousa","P",NA,FALSE,"Pitcher"
666181,"Will Benson","OF",NA,FALSE,"Outfield"
670276,"Cal Stevenson","OF",NA,FALSE,"Outfield"
669674,"Sam Long","P",NA,FALSE,"Pitcher"
623168,"Tyler Heineman","C",NA,FALSE,"Infield"
656730,"Trevor Megill","P",NA,FALSE,"Pitcher"
681962,"Vinny Capra","3B",NA,FALSE,"Infield"
663455,"Konnor Pilkington","P",NA,FALSE,"Pitcher"
641793,"Zack Littell","P",NA,FALSE,"Pitcher"
622569,"Pablo Reyes","OF",NA,FALSE,"Outfield"
641505,"Jonathan Davis","OF",NA,FALSE,"Outfield"
621294,"Ben Heller","P",NA,FALSE,"Pitcher"
680700,"Richie Palacios","2B/OF",NA,FALSE,"Utility"
669270,"Joel Kuhnel","P",NA,FALSE,"Pitcher"
605463,"Tayler Scott","P",NA,FALSE,"Pitcher"
657093,"Spenser Watkins","P",NA,FALSE,"Pitcher"
656578,"Andre Jackson","P",NA,FALSE,"Pitcher"
623167,"Chris Flexen","P",NA,FALSE,"Pitcher"
668338,"Tyson Miller","P",NA,FALSE,"Pitcher"
594577,"Mike Mayers","P",NA,FALSE,"Pitcher"
650893,"Génesis Cabrera","P",NA,FALSE,"Pitcher"
621368,"Taylor Hearn","P",NA,FALSE,"Pitcher"
572955,"Pierce Johnson","P",NA,FALSE,"Pitcher"
571771,"Enrique Hernández","OF",NA,FALSE,"Outfield"
620454,"José Castillo","P",NA,FALSE,"Pitcher"
625643,"Reynaldo López","P",NA,FALSE,"Pitcher"
608337,"Lucas Giolito","P",NA,FALSE,"Pitcher"
661440,"Mauricio Llovera","P",NA,FALSE,"Pitcher"
642708,"Amed Rosario","SS",NA,FALSE,"Infield"
663423,"Trent Thornton","P",NA,FALSE,"Pitcher"
686676,"Korey Lee","C",NA,FALSE,"Infield"
663855,"Jordan Hicks","P",NA,FALSE,"Pitcher"
667463,"John King","P",NA,FALSE,"Pitcher"
670032,"Nicky Lopez","2B/SS",NA,FALSE,"Utility"
623149,"Paul Sewald","P",NA,FALSE,"Pitcher"
668942,"Josh Rojas","2B/3B",NA,FALSE,"Utility"
650644,"Aaron Civale","P",NA,FALSE,"Pitcher"
592192,"Mark Canha","OF",NA,FALSE,"Outfield"
676369,"Nelson Velázquez","DH/OF",NA,FALSE,"Utility"
621016,"Jose Cuas","P",NA,FALSE,"Pitcher"
607054,"Jace Peterson","2B/3B",NA,FALSE,"Utility"
677865,"Justin Bruihl","P",NA,FALSE,"Pitcher"
641360,"Phil Bickford","P",NA,FALSE,"Pitcher"
669394,"Jake Burger","1B/3B",NA,FALSE,"Utility"
642232,"Ryan Yarbrough","P",NA,FALSE,"Pitcher"
666801,"Rodolfo Castro","2B/SS",NA,FALSE,"Utility"
663559,"Bailey Falter","P",NA,FALSE,"Pitcher"
605130,"Scott Barlow","P",NA,FALSE,"Pitcher"
660825,"Eduard Bazardo","P",NA,FALSE,"Pitcher"
641871,"Keynan Middleton","P",NA,FALSE,"Pitcher"
663845,"Alfonso Rivas III","1B",NA,FALSE,"Infield"
657265,"Peter Strzelecki","P",NA,FALSE,"Pitcher"
643265,"Garrett Cooper","1B/DH",NA,FALSE,"Utility"
677960,"Ryan Weathers","P",NA,FALSE,"Pitcher"
656427,"Jack Flaherty","P",NA,FALSE,"Pitcher"
672715,"Luis Patiño","P",NA,FALSE,"Pitcher"
547179,"Michael Lorenzen","P",NA,FALSE,"Pitcher"
657557,"Paul DeJong","SS",NA,FALSE,"Infield"
594777,"Kole Calhoun","OF",NA,FALSE,"Outfield"
607481,"Aaron Bummer","P",NA,FALSE,"Pitcher"
647336,"Michael Soroka","P",NA,FALSE,"Pitcher"
623433,"Nick Anderson","P",NA,FALSE,"Pitcher"
660853,"Enyel De Los Santos","P",NA,FALSE,"Pitcher"
657140,"Kyle Wright","P",NA,FALSE,"Pitcher"
663804,"Jackson Kowar","P",NA,FALSE,"Pitcher"
660644,"Vidal Bruján","2B/OF",NA,FALSE,"Utility"
676534,"Calvin Faucher","P",NA,FALSE,"Pitcher"
664874,"Seby Zavala","C",NA,FALSE,"Infield"
672284,"Jarred Kelenic","OF",NA,FALSE,"Outfield"
669711,"Greg Weissert","P",NA,FALSE,"Pitcher"
669395,"Dylan Coleman","P",NA,FALSE,"Pitcher"
543309,"Kyle Higashioka","C",NA,FALSE,"Infield"
650633,"Michael King","P",NA,FALSE,"Pitcher"
663757,"Trent Grisham","OF",NA,FALSE,"Outfield"
664058,"David Fletcher","2B",NA,FALSE,"Infield"
641933,"Tyler O'Neill","OF",NA,FALSE,"Outfield"
624647,"Victor González","P",NA,FALSE,"Pitcher"
664199,"Taylor Clarke","P",NA,FALSE,"Pitcher"
572761,"Matt Carpenter","3B",NA,FALSE,"Infield"
678061,"Ray Kerr","P",NA,FALSE,"Pitcher"
658668,"Edward Olivares","OF",NA,FALSE,"Outfield"
686752,"Ryan Pepiot","P",NA,FALSE,"Pitcher"
669169,"Jonathan Heasley","P",NA,FALSE,"Pitcher"
605288,"Adrian Houser","P",NA,FALSE,"Pitcher"
621438,"Tyrone Taylor","OF",NA,FALSE,"Outfield"
664314,"Estevan Florial","OF",NA,FALSE,"Outfield"
663752,"Cody Morris","P",NA,FALSE,"Pitcher"
687093,"Vaughn Grissom","2B",NA,FALSE,"Infield"
663542,"Bryan Hudson","P",NA,FALSE,"Pitcher"
676609,"José Caballero","2B/SS",NA,FALSE,"Utility"
552640,"Andrew Kittredge","P",NA,FALSE,"Pitcher"
571745,"Mitch Haniger","OF",NA,FALSE,"Outfield"
622075,"Yency Almonte","P",NA,FALSE,"Pitcher"
683737,"Michael Busch","1B",NA,FALSE,"Infield"
650960,"Daniel Duarte","P",NA,FALSE,"Pitcher"
669450,"Cooper Hummel","DH/OF",NA,FALSE,"Utility"
679881,"J.P. Martínez","OF",NA,FALSE,"Outfield"
593871,"Jorge Polanco","2B/SS",NA,FALSE,"Utility"
669392,"Samad Taylor","2B/OF",NA,FALSE,"Utility"
663550,"Trey Cabbage","OF",NA,FALSE,"Outfield"
669203,"Corbin Burnes","P",NA,FALSE,"Pitcher"
669084,"DL Hall","P",NA,FALSE,"Pitcher"
687401,"Joey Ortiz","3B/SS",NA,FALSE,"Utility"
672860,"Prelander Berroa","P",NA,FALSE,"Pitcher"
666150,"Dominic Fletcher","OF",NA,FALSE,"Outfield"
657571,"Caleb Ferguson","P",NA,FALSE,"Pitcher"
670871,"Guillo Zuñiga","P",NA,FALSE,"Pitcher"
681146,"Jonah Bride","1B/3B",NA,FALSE,"Utility"
595345,"Steven Okert","P",NA,FALSE,"Pitcher"
624503,"Nick Gordon","OF",NA,FALSE,"Outfield"
670766,"Darren McCaughan","P",NA,FALSE,"Pitcher"
672640,"Otto Lopez","2B/SS",NA,FALSE,"Utility"
677076,"Clayton Andrews","P",NA,FALSE,"Pitcher"
670167,"John Schreiber","P",NA,FALSE,"Pitcher"
640454,"Matt Krook","P",NA,FALSE,"Pitcher"
672391,"Kaleb Ort","P",NA,FALSE,"Pitcher"
621051,"Steven Wilson","P",NA,FALSE,"Pitcher"
656302,"Dylan Cease","P",NA,FALSE,"Pitcher"
669289,"Santiago Espinal","2B/3B",NA,FALSE,"Utility"
595909,"Jake Cave","OF",NA,FALSE,"Outfield"
519008,"T.J. McFarland","P",NA,FALSE,"Pitcher"
592348,"Niko Goodrum","2B/SS",NA,FALSE,"Utility"
666163,"Ben Rortvedt","C",NA,FALSE,"Infield"
542932,"Jon Berti","3B",NA,FALSE,"Infield"
598286,"Nick Ramirez","P",NA,FALSE,"Pitcher"
663698,"Joey Bart","C",NA,FALSE,"Infield"
660636,"Diego Castillo","2B/SS",NA,FALSE,"Utility"
676070,"Jacob Amaya","SS",NA,FALSE,"Infield"
641401,"Connor Brogdon","P",NA,FALSE,"Pitcher"
666208,"Alex Speas","P",NA,FALSE,"Pitcher"
681882,"Colin Selby","P",NA,FALSE,"Pitcher"
543859,"Michael Tonkin","P",NA,FALSE,"Pitcher"
641149,"Wes Parsons","P",NA,FALSE,"Pitcher"
621529,"Joe Hudson","C",NA,FALSE,"Infield"
658648,"Pedro Avila","P",NA,FALSE,"Pitcher"
661269,"Vladimir Gutierrez","P",NA,FALSE,"Pitcher"
670097,"Zack Short","SS",NA,FALSE,"Infield"
623474,"Jimmy Herget","P",NA,FALSE,"Pitcher"
621199,"Matt Bowman","P",NA,FALSE,"Pitcher"
656457,"Tyler Gilbert","P",NA,FALSE,"Pitcher"
641645,"Luis Guillorme","2B/3B",NA,FALSE,"Utility"
641726,"Daulton Jefferies","P",NA,FALSE,"Pitcher"
667452,"Corey Julks","OF",NA,FALSE,"Outfield"
656232,"Brandon Bielak","P",NA,FALSE,"Pitcher"
672710,"Roansy Contreras","P",NA,FALSE,"Pitcher"
657508,"Mike Baumann","P",NA,FALSE,"Pitcher"
600986,"Thyago Vieira","P",NA,FALSE,"Pitcher"
621114,"Ryan Burr","P",NA,FALSE,"Pitcher"
663321,"Nick Hernandez","P",NA,FALSE,"Pitcher"
671083,"Buddy Kennedy","2B/3B",NA,FALSE,"Utility"
624415,"Cavan Biggio","2B",NA,FALSE,"Infield"
669796,"Jose E. Hernandez","P",NA,FALSE,"Pitcher"
572971,"Dallas Keuchel","P",NA,FALSE,"Pitcher"
666720,"Yerry Rodríguez","P",NA,FALSE,"Pitcher"
622259,"Trey Wingenter","P",NA,FALSE,"Pitcher"
596103,"Austin Slater","OF",NA,FALSE,"Outfield"
640451,"Hunter Harvey","P",NA,FALSE,"Pitcher"
622554,"Seranthony Domínguez","P",NA,FALSE,"Pitcher"
669720,"Austin Hays","OF",NA,FALSE,"Outfield"
621107,"Zach Eflin","P",NA,FALSE,"Pitcher"
608032,"Carlos Estévez","P",NA,FALSE,"Pitcher"
665862,"Jazz Chisholm Jr.","2B/OF",NA,FALSE,"Utility"
663878,"Nate Pearson","P",NA,FALSE,"Pitcher"
643376,"Danny Jansen","C",NA,FALSE,"Infield"
683232,"Nick Mears","P",NA,FALSE,"Pitcher"
666624,"Christopher Morel","DH/OF",NA,FALSE,"Utility"
554431,"Tyler Matzek","P",NA,FALSE,"Pitcher"
669242,"Tommy Edman","2B",NA,FALSE,"Infield"
678246,"Miguel Vargas","3B",NA,FALSE,"Infield"
607200,"Erick Fedde","P",NA,FALSE,"Pitcher"
656629,"Michael Kopech","P",NA,FALSE,"Pitcher"
677588,"José Tena","3B",NA,FALSE,"Infield"
682990,"Quinn Priester","P",NA,FALSE,"Pitcher"
656222,"Jalen Beeks","P",NA,FALSE,"Pitcher"
579328,"Yusei Kikuchi","P",NA,FALSE,"Pitcher"
457759,"Justin Turner","3B",NA,FALSE,"Infield"
670869,"Livan Soto","SS",NA,FALSE,"Infield"
595281,"Kevin Kiermaier","OF",NA,FALSE,"Outfield"
677020,"Josh Walker","P",NA,FALSE,"Pitcher"
623211,"Huascar Brazobán","P",NA,FALSE,"Pitcher"
650559,"Bryan De La Cruz","OF",NA,FALSE,"Outfield"
596001,"Jakob Junis","P",NA,FALSE,"Pitcher"
686894,"Joey Wiemer","OF",NA,FALSE,"Outfield"
668674,"Lucas Erceg","P",NA,FALSE,"Pitcher"
663773,"Bryan Hoeing","P",NA,FALSE,"Pitcher"
643410,"Mark Leiter Jr.","P",NA,FALSE,"Pitcher"
669065,"Kyle Stowers","OF",NA,FALSE,"Outfield"
669432,"Trevor Rogers","P",NA,FALSE,"Pitcher"
621383,"Tanner Banks","P",NA,FALSE,"Pitcher"
650391,"Eloy Jiménez","DH/OF",NA,FALSE,"Utility"
676604,"Tyler Zuber","P",NA,FALSE,"Pitcher"
527048,"Martín Pérez","P",NA,FALSE,"Pitcher"
666185,"Dylan Carlson","OF",NA,FALSE,"Outfield"
621112,"Paul Blackburn","P",NA,FALSE,"Pitcher"
667297,"Tommy Nance","P",NA,FALSE,"Pitcher"
571527,"David Buchanan","P",NA,FALSE,"Pitcher"
493329,"Yuli Gurriel","1B",NA,FALSE,"Infield"
657193,"Eddy Alvarez","2B/3B",NA,FALSE,"Utility"
663662,"Daz Cameron","OF",NA,FALSE,"Outfield"
656288,"Griffin Canning","P",NA,FALSE,"Pitcher"
666211,"Taylor Trammell","OF",NA,FALSE,"Outfield"
669397,"Nick Allen","SS",NA,FALSE,"Infield"
642136,"Matt Thaiss","C",NA,FALSE,"Infield"
669212,"Eli Morgan","P",NA,FALSE,"Pitcher"
663903,"Brady Singer","P",NA,FALSE,"Pitcher"
663697,"Jonathan India","2B",NA,FALSE,"Infield"
687462,"Spencer Horwitz","1B",NA,FALSE,"Infield"
680704,"Nick Sandlin","P",NA,FALSE,"Pitcher"
665926,"Andrés Giménez","2B",NA,FALSE,"Infield"
682847,"Luis Ortiz","P",NA,FALSE,"Pitcher"
676979,"Garrett Crochet","P",NA,FALSE,"Pitcher"
642207,"Devin Williams","P",NA,FALSE,"Pitcher"
669713,"Hayden Wesneski","P",NA,FALSE,"Pitcher"
663656,"Kyle Tucker","OF",NA,FALSE,"Outfield"
682052,"Jacob Lopez","P",NA,FALSE,"Pitcher"
671212,"Joe Boyle","P",NA,FALSE,"Pitcher"
665839,"Enmanuel Valdez","2B",NA,FALSE,"Infield"
641355,"Cody Bellinger","1B/OF",NA,FALSE,"Utility"
547001,"Cody Poteet","P",NA,FALSE,"Pitcher"
642020,"Chuckie Robinson","C",NA,FALSE,"Infield"
669721,"Davis Daniel","P",NA,FALSE,"Pitcher"
518585,"Fernando Cruz","P",NA,FALSE,"Pitcher"
677944,"Slade Cecconi","P",NA,FALSE,"Pitcher"
676395,"Robert Garcia","P",NA,FALSE,"Pitcher"
670223,"Matt Mervis","1B/DH",NA,FALSE,"Utility"
136,"SEA",NA,"AL",TRUE,"Team"
111,"BOS",NA,"AL",TRUE,"Team"
135,"SD",NA,"NL",TRUE,"Team"
133,"ATH",NA,"AL",TRUE,"Team"
141,"TOR",NA,"AL",TRUE,"Team"
137,"SF",NA,"NL",TRUE,"Team"
121,"NYM",NA,"NL",TRUE,"Team"
108,"LAA",NA,"AL",TRUE,"Team"
147,"NYY",NA,"AL",TRUE,"Team"
140,"TEX",NA,"AL",TRUE,"Team"
113,"CIN",NA,"NL",TRUE,"Team"
112,"CHC",NA,"NL",TRUE,"Team"
146,"MIA",NA,"NL",TRUE,"Team"
116,"DET",NA,"AL",TRUE,"Team"
110,"BAL",NA,"AL",TRUE,"Team"
138,"STL",NA,"NL",TRUE,"Team"
118,"KC",NA,"AL",TRUE,"Team"
109,"AZ",NA,"NL",TRUE,"Team"
114,"CLE",NA,"AL",TRUE,"Team"
134,"PIT",NA,"NL",TRUE,"Team"
117,"HOU",NA,"AL",TRUE,"Team"
144,"ATL",NA,"NL",TRUE,"Team"
143,"PHI",NA,"NL",TRUE,"Team"
119,"LAD",NA,"NL",TRUE,"Team"
142,"MIN",NA,"AL",TRUE,"Team"
120,"WSH",NA,"NL",TRUE,"Team"
145,"CWS",NA,"AL",TRUE,"Team"
139,"TB",NA,"AL",TRUE,"Team"
158,"MIL",NA,"NL",TRUE,"Team"
115,"COL",NA,"NL",TRUE,"Team"
